date_time(UTC:PDT+7),vented_pressure(cm),water_temperature(deg_C),discharge_flag
2018-06-02 08:00:00,196.77888000000002,5.8345,0
2018-06-02 08:30:00,196.2912,5.5265,0
2018-06-02 09:00:00,195.10247999999999,5.2379999999999995,0
2018-06-02 09:30:00,194.40144,4.952999999999999,0
2018-06-02 10:00:00,193.7004,4.6835,0
2018-06-02 10:30:00,192.57263999999998,4.4399999999999995,0
2018-06-02 11:00:00,191.5668,4.2204999999999995,0
2018-06-02 11:30:00,190.6524,4.014,0
2018-06-02 12:00:00,189.5856,3.8265000000000002,0
2018-06-02 12:30:00,188.91504,3.66,0
2018-06-02 13:00:00,187.63487999999998,3.4989999999999997,0
2018-06-02 13:30:00,186.9948,3.364,0
2018-06-02 14:00:00,186.26328,3.2605,0
2018-06-02 14:30:00,185.13551999999999,3.1985,0
2018-06-02 15:00:00,184.2516,3.189,0
2018-06-02 15:30:00,183.58104,3.245,0
2018-06-02 16:00:00,182.7276,3.379,0
2018-06-02 16:30:00,181.90464,3.5904999999999996,0
2018-06-02 17:00:00,181.23408,3.885,0
2018-06-02 17:30:00,180.65496,4.2555,0
2018-06-02 18:00:00,180.25871999999998,4.711,0
2018-06-02 18:30:00,179.55768,5.2435,0
2018-06-02 19:00:00,179.13096,5.8495,0
2018-06-02 19:30:00,178.55184,6.521,0
2018-06-02 20:00:00,177.88128,7.202500000000001,0
2018-06-02 20:30:00,177.51552,7.914,0
2018-06-02 21:00:00,177.18024,8.61,0
2018-06-02 21:30:00,177.0888,9.280000000000001,0
2018-06-02 22:00:00,177.33264,9.9,0
2018-06-02 22:30:00,178.09464,10.475,0
2018-06-02 23:00:00,179.74056000000002,10.955,0
2018-06-02 23:30:00,181.87416,11.344999999999999,0
2018-06-03 00:00:00,184.19064,11.605,0
2018-06-03 00:30:00,186.93384,11.745000000000001,0
2018-06-03 01:00:00,189.70752000000002,11.745000000000001,0
2018-06-03 01:30:00,192.75552,11.615,0
2018-06-03 02:00:00,195.49872,11.335,0
2018-06-03 02:30:00,198.33336,10.93,0
2018-06-03 03:00:00,200.52792,10.504999999999999,0
2018-06-03 03:30:00,202.17384,10.08,0
2018-06-03 04:00:00,204.09408,9.649999999999999,0
2018-06-03 04:30:00,205.19136,9.23,0
2018-06-03 05:00:00,205.86192,8.84,0
2018-06-03 05:30:00,206.0448,8.440000000000001,0
2018-06-03 06:00:00,206.77632,8.055,0
2018-06-03 06:30:00,206.68488,7.67,0
2018-06-03 07:00:00,206.74584000000002,7.311,0
2018-06-03 07:30:00,205.92288000000002,6.9625,0
2018-06-03 08:00:00,205.83144000000001,6.614000000000001,0
2018-06-03 08:30:00,204.39888000000002,6.2669999999999995,0
2018-06-03 09:00:00,203.51496,5.944,0
2018-06-03 09:30:00,203.05776,5.6465,0
2018-06-03 10:00:00,202.11288000000002,5.373,0
2018-06-03 10:30:00,200.37552,5.1125,0
2018-06-03 11:00:00,199.30872,4.872,0
2018-06-03 11:30:00,198.18096,4.665,0
2018-06-03 12:00:00,196.93128000000002,4.462,0
2018-06-03 12:30:00,195.77304,4.292,0
2018-06-03 13:00:00,194.24904,4.128,0
2018-06-03 13:30:00,193.42608,3.9915,0
2018-06-03 14:00:00,192.35928,3.8840000000000003,0
2018-06-03 14:30:00,191.07912000000002,3.822,0
2018-06-03 15:00:00,190.10376,3.8129999999999997,0
2018-06-03 15:30:00,189.21984,3.8689999999999998,0
2018-06-03 16:00:00,188.3664,4.002000000000001,0
2018-06-03 16:30:00,187.54344,4.211,0
2018-06-03 17:00:00,186.44616,4.506,0
2018-06-03 17:30:00,185.65368,4.879,0
2018-06-03 18:00:00,184.86120000000003,5.3405,0
2018-06-03 18:30:00,184.2516,5.871,0
2018-06-03 19:00:00,183.39816000000002,6.473000000000001,0
2018-06-03 19:30:00,182.75808,7.144500000000001,0
2018-06-03 20:00:00,182.17896000000002,7.812,0
2018-06-03 20:30:00,181.56936,8.5,0
2018-06-03 21:00:00,181.17312,9.190000000000001,0
2018-06-03 21:30:00,181.17312,9.85,0
2018-06-03 22:00:00,181.47791999999998,10.42,0
2018-06-03 22:30:00,182.60567999999998,10.955,0
2018-06-03 23:00:00,184.2516,11.395,0
2018-06-03 23:30:00,186.81192,11.715,0
2018-06-04 00:00:00,189.2808,11.915,0
2018-06-04 00:30:00,192.29832000000002,11.995000000000001,0
2018-06-04 01:00:00,195.13296,11.935,0
2018-06-04 01:30:00,198.48576,11.715,0
2018-06-04 02:00:00,200.80224,11.355,0
2018-06-04 02:30:00,203.66736,10.969999999999999,0
2018-06-04 03:00:00,205.95336,10.54,0
2018-06-04 03:30:00,207.69072,10.07,0
2018-06-04 04:00:00,209.85479999999998,9.64,0
2018-06-04 04:30:00,210.22056,9.205,0
2018-06-04 05:00:00,211.04352,8.765,0
2018-06-04 05:30:00,211.59216,8.345,0
2018-06-04 06:00:00,211.77504000000002,7.9535,0
2018-06-04 06:30:00,211.56168,7.5575,0
2018-06-04 07:00:00,211.40928,7.1805,0
2018-06-04 07:30:00,210.9216,6.816,0
2018-06-04 08:00:00,210.12912,6.4635,0
2018-06-04 08:30:00,209.3976,6.117,0
2018-06-04 09:00:00,208.4832,5.808,0
2018-06-04 09:30:00,207.20304000000002,5.534000000000001,0
2018-06-04 10:00:00,205.92288000000002,5.2765,0
2018-06-04 10:30:00,204.64272000000003,5.0235,0
2018-06-04 11:00:00,203.08824,4.7985,0
2018-06-04 11:30:00,201.93,4.5895,0
2018-06-04 12:00:00,200.46696,4.398,0
2018-06-04 12:30:00,199.27824,4.213,0
2018-06-04 13:00:00,197.69328,4.041,0
2018-06-04 13:30:00,196.47408,3.891,0
2018-06-04 14:00:00,195.49872,3.7785,0
2018-06-04 14:30:00,194.09664,3.7,0
2018-06-04 15:00:00,192.99936,3.683,0
2018-06-04 15:30:00,191.8716,3.737,0
2018-06-04 16:00:00,190.77432000000002,3.8705,0
2018-06-04 16:30:00,189.92088,4.084,0
2018-06-04 17:00:00,188.57976000000002,4.386,0
2018-06-04 17:30:00,187.78727999999998,4.757,0
2018-06-04 18:00:00,187.11672000000002,5.211,0
2018-06-04 18:30:00,186.35472,5.7455,0
2018-06-04 19:00:00,185.65368,6.3375,0
2018-06-04 19:30:00,184.76976000000002,6.982,0
2018-06-04 20:00:00,183.73344,7.649,0
2018-06-04 20:30:00,183.1848,8.355,0
2018-06-04 21:00:00,182.51424000000003,9.04,0
2018-06-04 21:30:00,182.27040000000002,9.68,0
2018-06-04 22:00:00,182.08752,10.265,0
2018-06-04 22:30:00,182.5752,10.775,0
2018-06-04 23:00:00,183.42864,11.18,0
2018-06-04 23:30:00,184.67832,11.495000000000001,0
2018-06-05 00:00:00,186.17184,11.655000000000001,0
2018-06-05 00:30:00,188.0616,11.735,0
2018-06-05 01:00:00,190.01232,11.665,0
2018-06-05 01:30:00,192.35928,11.495000000000001,0
2018-06-05 02:00:00,194.52336,11.205,0
2018-06-05 02:30:00,196.62648,10.865,0
2018-06-05 03:00:00,199.15632,10.485,0
2018-06-05 03:30:00,200.5584,10.100000000000001,0
2018-06-05 04:00:00,201.50328,9.7,0
2018-06-05 04:30:00,202.72248,9.3,0
2018-06-05 05:00:00,204.00263999999999,8.89,0
2018-06-05 05:30:00,204.45984,8.489999999999998,0
2018-06-05 06:00:00,205.09992,8.075,0
2018-06-05 06:30:00,205.00848,7.6705000000000005,0
2018-06-05 07:00:00,204.91704,7.2975,0
2018-06-05 07:30:00,204.73416,6.9175,0
2018-06-05 08:00:00,204.12456,6.547,0
2018-06-05 08:30:00,203.9112,6.1965,0
2018-06-05 09:00:00,202.50912,5.8545,0
2018-06-05 09:30:00,201.89952,5.5515,0
2018-06-05 10:00:00,200.83272000000002,5.2684999999999995,0
2018-06-05 10:30:00,200.1012,5.006500000000001,0
2018-06-05 11:00:00,198.45528000000002,4.7620000000000005,0
2018-06-05 11:30:00,197.60183999999998,4.5375,0
2018-06-05 12:00:00,196.23023999999998,4.3285,0
2018-06-05 12:30:00,195.2244,4.138,0
2018-06-05 13:00:00,193.82232,3.9725,0
2018-06-05 13:30:00,192.786,3.8280000000000003,0
2018-06-05 14:00:00,191.74968,3.7245,0
2018-06-05 14:30:00,190.62192,3.651,0
2018-06-05 15:00:00,189.37224,3.6145,0
2018-06-05 15:30:00,188.42736000000002,3.6465,0
2018-06-05 16:00:00,187.57392,3.7565,0
2018-06-05 16:30:00,186.72048,3.958,0
2018-06-05 17:00:00,185.59272,4.186,0
2018-06-05 17:30:00,184.92216000000002,4.5465,0
2018-06-05 18:00:00,184.19064,5.0295,0
2018-06-05 18:30:00,183.36768,5.536,0
2018-06-05 19:00:00,182.51424000000003,6.1185,0
2018-06-05 19:30:00,182.08752,6.782,0
2018-06-05 20:00:00,181.26456000000002,7.4455,0
2018-06-05 20:30:00,180.53304,8.105,0
2018-06-05 21:00:00,179.80152,8.74,0
2018-06-05 21:30:00,179.3748,9.344999999999999,0
2018-06-05 22:00:00,179.10048,9.985,0
2018-06-05 22:30:00,178.85664,10.565,0
2018-06-05 23:00:00,179.07,11.045,0
2018-06-05 23:30:00,179.43576,11.415,0
2018-06-06 00:00:00,180.62448,11.64,0
2018-06-06 00:30:00,181.99608,11.775,0
2018-06-06 01:00:00,183.64200000000002,11.76,0
2018-06-06 01:30:00,185.56224,11.665,0
2018-06-06 02:00:00,187.39104,11.485,0
2018-06-06 02:30:00,189.2808,11.225,0
2018-06-06 03:00:00,190.98768,10.92,0
2018-06-06 03:30:00,192.84696,10.605,0
2018-06-06 04:00:00,194.31,10.260000000000002,0
2018-06-06 04:30:00,195.3768,9.879999999999999,0
2018-06-06 05:00:00,196.23023999999998,9.48,0
2018-06-06 05:30:00,196.71792,9.11,0
2018-06-06 06:00:00,197.32752000000002,8.760000000000002,0
2018-06-06 06:30:00,197.44943999999998,8.425,0
2018-06-06 07:00:00,197.78472,8.09,0
2018-06-06 07:30:00,197.54088,7.7965,0
2018-06-06 08:00:00,197.47992,7.497,0
2018-06-06 08:30:00,196.99224,7.1935,0
2018-06-06 09:00:00,196.26072,6.8975,0
2018-06-06 09:30:00,195.3768,6.6265,0
2018-06-06 10:00:00,194.7672,6.359,0
2018-06-06 10:30:00,194.0052,6.1185,0
2018-06-06 11:00:00,192.786,5.896,0
2018-06-06 11:30:00,191.99352000000002,5.6875,0
2018-06-06 12:00:00,190.77432000000002,5.4864999999999995,0
2018-06-06 12:30:00,189.89040000000003,5.302,0
2018-06-06 13:00:00,188.94552,5.124,0
2018-06-06 13:30:00,188.00064,4.9675,0
2018-06-06 14:00:00,187.1472,4.8469999999999995,0
2018-06-06 14:30:00,186.17184,4.77,0
2018-06-06 15:00:00,185.37936,4.7475000000000005,0
2018-06-06 15:30:00,184.61736000000002,4.795,0
2018-06-06 16:00:00,183.4896,4.9195,0
2018-06-06 16:30:00,182.63616,5.1185,0
2018-06-06 17:00:00,181.87416,5.404,0
2018-06-06 17:30:00,181.17312,5.7005,0
2018-06-06 18:00:00,180.50256,6.1015,0
2018-06-06 18:30:00,179.71008,6.6175,0
2018-06-06 19:00:00,179.16144,7.188,0
2018-06-06 19:30:00,178.49088,7.6665,0
2018-06-06 20:00:00,177.88128,8.025,0
2018-06-06 20:30:00,177.42408,8.645,0
2018-06-06 21:00:00,177.05832,9.46,0
2018-06-06 21:30:00,176.57064,10.085,0
2018-06-06 22:00:00,176.6316,10.395,0
2018-06-06 22:30:00,176.81448,10.585,0
2018-06-06 23:00:00,177.30216000000001,10.879999999999999,0
2018-06-06 23:30:00,178.42992,11.254999999999999,0
2018-06-07 00:00:00,179.80152,11.405000000000001,0
2018-06-07 00:30:00,181.38647999999998,11.565,0
2018-06-07 01:00:00,182.97144,11.625,0
2018-06-07 01:30:00,184.52592,11.485,0
2018-06-07 02:00:00,186.29376,11.245000000000001,0
2018-06-07 02:30:00,187.9092,11.015,0
2018-06-07 03:00:00,189.61608,10.715,0
2018-06-07 03:30:00,191.23152000000002,10.36,0
2018-06-07 04:00:00,192.14592000000002,9.98,0
2018-06-07 04:30:00,193.15176,9.61,0
2018-06-07 05:00:00,193.57848,9.25,0
2018-06-07 05:30:00,194.34048,8.905,0
2018-06-07 06:00:00,194.0052,8.57,0
2018-06-07 06:30:00,194.55384,8.215,0
2018-06-07 07:00:00,194.24904,7.8575,0
2018-06-07 07:30:00,194.09664,7.513,0
2018-06-07 08:00:00,193.79183999999998,7.1765,0
2018-06-07 08:30:00,193.15176,6.8655,0
2018-06-07 09:00:00,192.42024,6.5595,0
2018-06-07 09:30:00,191.44487999999998,6.266,0
2018-06-07 10:00:00,190.92672000000002,5.989,0
2018-06-07 10:30:00,189.738,5.734999999999999,0
2018-06-07 11:00:00,189.21984,5.4985,0
2018-06-07 11:30:00,188.00064,5.2829999999999995,0
2018-06-07 12:00:00,187.36056000000002,5.0695,0
2018-06-07 12:30:00,186.04992000000001,4.8815,0
2018-06-07 13:00:00,185.3184,4.7,0
2018-06-07 13:30:00,184.31256,4.532,0
2018-06-07 14:00:00,183.4896,4.4005,0
2018-06-07 14:30:00,182.66664,4.3255,0
2018-06-07 15:00:00,181.69128,4.2989999999999995,0
2018-06-07 15:30:00,180.65496,4.341,0
2018-06-07 16:00:00,180.01488,4.4565,0
2018-06-07 16:30:00,179.28336,4.638999999999999,0
2018-06-07 17:00:00,178.46040000000002,4.8934999999999995,0
2018-06-07 17:30:00,177.63744,5.2035,0
2018-06-07 18:00:00,177.05832,5.6045,0
2018-06-07 18:30:00,176.54016,6.0760000000000005,0
2018-06-07 19:00:00,175.93056,6.617,0
2018-06-07 19:30:00,175.35144,7.2155000000000005,0
2018-06-07 20:00:00,174.74184,7.8629999999999995,0
2018-06-07 20:30:00,174.13224,8.504999999999999,0
2018-06-07 21:00:00,173.58360000000002,9.14,0
2018-06-07 21:30:00,173.18736,9.735,0
2018-06-07 22:00:00,172.73015999999998,10.29,0
2018-06-07 22:30:00,172.36440000000002,10.735,0
2018-06-07 23:00:00,172.09008,11.185,0
2018-06-07 23:30:00,172.27296,11.515,0
2018-06-08 00:00:00,172.60824000000002,11.760000000000002,0
2018-06-08 00:30:00,173.21784,11.895,0
2018-06-08 01:00:00,174.10175999999998,11.925,0
2018-06-08 01:30:00,175.4124,11.865,0
2018-06-08 02:00:00,176.72304,11.735,0
2018-06-08 02:30:00,178.308,11.525,0
2018-06-08 03:00:00,179.6796,11.3,0
2018-06-08 03:30:00,181.44744,11.035,0
2018-06-08 04:00:00,182.94096,10.75,0
2018-06-08 04:30:00,184.58688,10.399999999999999,0
2018-06-08 05:00:00,185.71464,10.07,0
2018-06-08 05:30:00,186.5376,9.719999999999999,0
2018-06-08 06:00:00,187.20816000000002,9.34,0
2018-06-08 06:30:00,187.69584,8.989999999999998,0
2018-06-08 07:00:00,187.84824,8.64,0
2018-06-08 07:30:00,188.12256,8.315,0
2018-06-08 08:00:00,187.78727999999998,8.013,0
2018-06-08 08:30:00,187.66536,7.7025,0
2018-06-08 09:00:00,187.02528,7.374499999999999,0
2018-06-08 09:30:00,186.65952,7.056,0
2018-06-08 10:00:00,185.89752000000001,6.776999999999999,0
2018-06-08 10:30:00,185.3184,6.4905,0
2018-06-08 11:00:00,184.49544,6.218500000000001,0
2018-06-08 11:30:00,183.76392,5.9830000000000005,0
2018-06-08 12:00:00,182.81904,5.7635000000000005,0
2018-06-08 12:30:00,182.36184,5.5634999999999994,0
2018-06-08 13:00:00,181.29504000000003,5.3745,0
2018-06-08 13:30:00,180.38064,5.2059999999999995,0
2018-06-08 14:00:00,179.64912,5.0785,0
2018-06-08 14:30:00,178.9176,5.0009999999999994,0
2018-06-08 15:00:00,178.06416,4.981,0
2018-06-08 15:30:00,177.45456000000001,5.0280000000000005,0
2018-06-08 16:00:00,176.784,5.1585,0
2018-06-08 16:30:00,175.96104,5.365,0
2018-06-08 17:00:00,175.35144,5.642,0
2018-06-08 17:30:00,174.498,5.994,0
2018-06-08 18:00:00,174.16272,6.4105,0
2018-06-08 18:30:00,173.33976,6.9115,0
2018-06-08 19:00:00,172.88255999999998,7.4905,0
2018-06-08 19:30:00,172.18152,8.115,0
2018-06-08 20:00:00,171.63288,8.754999999999999,0
2018-06-08 20:30:00,171.11472,9.415,0
2018-06-08 21:00:00,170.80992,10.07,0
2018-06-08 21:30:00,170.41368,10.675,0
2018-06-08 22:00:00,170.07840000000002,11.21,0
2018-06-08 22:30:00,169.86504000000002,11.690000000000001,0
2018-06-08 23:00:00,169.92600000000002,12.085,0
2018-06-08 23:30:00,170.20032,12.42,0
2018-06-09 00:00:00,170.99280000000002,12.61,0
2018-06-09 00:30:00,171.93768,12.735,0
2018-06-09 01:00:00,173.58360000000002,12.719999999999999,0
2018-06-09 01:30:00,175.01616,12.635,0
2018-06-09 02:00:00,177.05832,12.485,0
2018-06-09 02:30:00,179.03951999999998,12.254999999999999,0
2018-06-09 03:00:00,181.356,11.995000000000001,0
2018-06-09 03:30:00,183.58104,11.68,0
2018-06-09 04:00:00,185.34888,11.34,0
2018-06-09 04:30:00,187.23864,10.98,0
2018-06-09 05:00:00,188.73216000000002,10.615,0
2018-06-09 05:30:00,189.55512000000002,10.239999999999998,0
2018-06-09 06:00:00,190.68288,9.870000000000001,0
2018-06-09 06:30:00,191.262,9.495,0
2018-06-09 07:00:00,191.68872,9.125,0
2018-06-09 07:30:00,192.08496,8.760000000000002,0
2018-06-09 08:00:00,192.1764,8.415,0
2018-06-09 08:30:00,192.05448,8.055,0
2018-06-09 09:00:00,191.7192,7.7010000000000005,0
2018-06-09 09:30:00,191.07912000000002,7.362,0
2018-06-09 10:00:00,190.53048,7.048,0
2018-06-09 10:30:00,189.49416,6.7485,0
2018-06-09 11:00:00,188.88456,6.471,0
2018-06-09 11:30:00,187.87872,6.202,0
2018-06-09 12:00:00,186.9948,5.954000000000001,0
2018-06-09 12:30:00,185.86704,5.7170000000000005,0
2018-06-09 13:00:00,184.80024,5.5055,0
2018-06-09 13:30:00,183.67248,5.3065,0
2018-06-09 14:00:00,182.78856,5.166499999999999,0
2018-06-09 14:30:00,181.69128,5.0715,0
2018-06-09 15:00:00,180.65496,5.0504999999999995,0
2018-06-09 15:30:00,179.86248,5.1005,0
2018-06-09 16:00:00,178.79568,5.2335,0
2018-06-09 16:30:00,177.75936,5.430999999999999,0
2018-06-09 17:00:00,176.75352,5.684,0
2018-06-09 17:30:00,175.8696,6.0025,0
2018-06-09 18:00:00,175.07712,6.4085,0
2018-06-09 18:30:00,174.3456,6.893,0
2018-06-09 19:00:00,173.49216,7.409,0
2018-06-09 19:30:00,172.60824000000002,7.998,0
2018-06-09 20:00:00,172.0596,8.61,0
2018-06-09 20:30:00,171.54144,9.24,0
2018-06-09 21:00:00,171.51095999999998,9.809999999999999,0
2018-06-09 21:30:00,171.38904000000002,10.309999999999999,0
2018-06-09 22:00:00,171.23664000000002,10.620000000000001,0
2018-06-09 22:30:00,170.87088,10.975,0
2018-06-09 23:00:00,170.59656,11.185,0
2018-06-09 23:30:00,170.5356,11.415,0
2018-06-10 00:00:00,170.80992,11.585,0
2018-06-10 00:30:00,171.23664000000002,11.615,0
2018-06-10 01:00:00,171.9072,11.525,0
2018-06-10 01:30:00,172.63872,11.335,0
2018-06-10 02:00:00,173.43120000000002,11.085,0
2018-06-10 02:30:00,174.1932,10.775,0
2018-06-10 03:00:00,175.04664000000002,10.440000000000001,0
2018-06-10 03:30:00,175.93056,10.09,0
2018-06-10 04:00:00,176.57064,9.760000000000002,0
2018-06-10 04:30:00,177.45456000000001,9.41,0
2018-06-10 05:00:00,178.18608,9.07,0
2018-06-10 05:30:00,178.58232,8.695,0
2018-06-10 06:00:00,178.73472,8.305,0
2018-06-10 06:30:00,178.88711999999998,7.942,0
2018-06-10 07:00:00,178.64328,7.5565,0
2018-06-10 07:30:00,178.52136000000002,7.1855,0
2018-06-10 08:00:00,177.91176,6.8285,0
2018-06-10 08:30:00,177.24120000000002,6.484999999999999,0
2018-06-10 09:00:00,176.75352,6.116,0
2018-06-10 09:30:00,175.99152,5.7620000000000005,0
2018-06-10 10:00:00,175.07712,5.434,0
2018-06-10 10:30:00,174.37608,5.109,0
2018-06-10 11:00:00,173.46168,4.83,0
2018-06-10 11:30:00,172.30344,4.5615000000000006,0
2018-06-10 12:00:00,171.38904000000002,4.311,0
2018-06-10 12:30:00,170.35272,4.0825,0
2018-06-10 13:00:00,169.43832,3.8689999999999998,0
2018-06-10 13:30:00,168.55440000000002,3.6795,0
2018-06-10 14:00:00,167.91432,3.5475000000000003,0
2018-06-10 14:30:00,167.30472,3.4690000000000003,0
2018-06-10 15:00:00,166.84752,3.4535,0
2018-06-10 15:30:00,166.35984000000002,3.502,0
2018-06-10 16:00:00,165.90264,3.638,0
2018-06-10 16:30:00,165.38448,3.8605,0
2018-06-10 17:00:00,164.95776,4.1594999999999995,0
2018-06-10 17:30:00,164.47008,4.5344999999999995,0
2018-06-10 18:00:00,164.07384,4.994,0
2018-06-10 18:30:00,163.92144000000002,5.529999999999999,0
2018-06-10 19:00:00,163.79952,6.146,0
2018-06-10 19:30:00,163.76904000000002,6.807499999999999,0
2018-06-10 20:00:00,163.76904000000002,7.5045,0
2018-06-10 20:30:00,163.83,8.2,0
2018-06-10 21:00:00,164.07384,8.9,0
2018-06-10 21:30:00,164.10432,9.52,0
2018-06-10 22:00:00,164.10432,10.09,0
2018-06-10 22:30:00,163.86048000000002,10.59,0
2018-06-10 23:00:00,163.43376,11.01,0
2018-06-10 23:30:00,162.97656,11.325,0
2018-06-11 00:00:00,162.6108,11.535,0
2018-06-11 00:30:00,162.4584,11.629999999999999,0
2018-06-11 01:00:00,162.36696,11.645,0
2018-06-11 01:30:00,162.73272000000003,11.600000000000001,0
2018-06-11 02:00:00,163.03752,11.495000000000001,0
2018-06-11 02:30:00,163.70808000000002,11.344999999999999,0
2018-06-11 03:00:00,164.53104,11.195,0
2018-06-11 03:30:00,165.53688,11.015,0
2018-06-11 04:00:00,166.57319999999999,10.825,0
2018-06-11 04:30:00,167.64000000000001,10.600000000000001,0
2018-06-11 05:00:00,168.82872,10.33,0
2018-06-11 05:30:00,170.04792,10.055,0
2018-06-11 06:00:00,171.08424000000002,9.739999999999998,0
2018-06-11 06:30:00,172.15104,9.42,0
2018-06-11 07:00:00,172.8216,9.08,0
2018-06-11 07:30:00,173.40072,8.75,0
2018-06-11 08:00:00,173.85792,8.435,0
2018-06-11 08:30:00,173.91888,8.149999999999999,0
2018-06-11 09:00:00,173.88840000000002,7.881,0
2018-06-11 09:30:00,173.85792,7.6115,0
2018-06-11 10:00:00,173.52264,7.3395,0
2018-06-11 10:30:00,172.974,7.0665,0
2018-06-11 11:00:00,172.42536,6.789,0
2018-06-11 11:30:00,171.99864,6.5440000000000005,0
2018-06-11 12:00:00,171.41952,6.3065,0
2018-06-11 12:30:00,170.74896,6.0805,0
2018-06-11 13:00:00,170.13936,5.8735,0
2018-06-11 13:30:00,169.52976,5.691000000000001,0
2018-06-11 14:00:00,168.98112,5.541499999999999,0
2018-06-11 14:30:00,168.18864,5.459,0
2018-06-11 15:00:00,167.67048000000003,5.4325,0
2018-06-11 15:30:00,167.18280000000001,5.4815000000000005,0
2018-06-11 16:00:00,166.66464,5.6185,0
2018-06-11 16:30:00,166.116,5.843500000000001,0
2018-06-11 17:00:00,165.50639999999999,6.1335,0
2018-06-11 17:30:00,165.01872,6.505000000000001,0
2018-06-11 18:00:00,164.47008,6.9475,0
2018-06-11 18:30:00,163.9824,7.465999999999999,0
2018-06-11 19:00:00,163.43376,8.05,0
2018-06-11 19:30:00,163.06799999999998,8.690000000000001,0
2018-06-11 20:00:00,162.48888000000002,9.370000000000001,0
2018-06-11 20:30:00,161.87928,10.055,0
2018-06-11 21:00:00,161.54399999999998,10.73,0
2018-06-11 21:30:00,160.9344,11.370000000000001,0
2018-06-11 22:00:00,160.59912,11.96,0
2018-06-11 22:30:00,160.23336,12.475,0
2018-06-11 23:00:00,160.02,12.9,0
2018-06-11 23:30:00,159.89808000000002,13.239999999999998,0
2018-06-12 00:00:00,160.08096,13.475,0
2018-06-12 00:30:00,160.44672,13.59,0
2018-06-12 01:00:00,161.05632,13.620000000000001,0
2018-06-12 01:30:00,161.84879999999998,13.59,0
2018-06-12 02:00:00,163.03752,13.504999999999999,0
2018-06-12 02:30:00,164.28719999999998,13.395,0
