date_time(UTC:PDT+7),vented_pressure(cm),water_temperature(deg_C),discharge_flag
2018-06-02 20:00:00,46.055279999999996,7.73,0
2018-06-02 20:30:00,46.1772,8.54,0
2018-06-02 21:00:00,46.54296,9.32,0
2018-06-02 21:30:00,46.66488,10.05,0
2018-06-02 22:00:00,47.731680000000004,10.71,0
2018-06-02 22:30:00,48.58512,11.26,0
2018-06-02 23:00:00,49.56048,11.65,0
2018-06-02 23:30:00,51.32832,11.88,0
2018-06-03 00:00:00,52.91328,11.93,0
2018-06-03 00:30:00,53.76672,11.81,0
2018-06-03 01:00:00,55.229760000000006,11.5,0
2018-06-03 01:30:00,55.534560000000006,11.06,0
2018-06-03 02:00:00,56.50992,10.54,0
2018-06-03 02:30:00,56.997600000000006,9.98,0
2018-06-03 03:00:00,57.24144,9.42,0
2018-06-03 03:30:00,58.308240000000005,8.88,0
2018-06-03 04:00:00,58.27776,8.41,0
2018-06-03 04:30:00,58.12536,7.923,0
2018-06-03 05:00:00,57.7596,7.452,0
2018-06-03 05:30:00,57.88152,7.026,0
2018-06-03 06:00:00,57.180479999999996,6.66,0
2018-06-03 06:30:00,56.2356,6.316,0
2018-06-03 07:00:00,56.327040000000004,5.991,0
2018-06-03 07:30:00,55.44312,5.688,0
2018-06-03 08:00:00,54.52872,5.399,0
2018-06-03 08:30:00,54.52872,5.139,0
2018-06-03 09:00:00,54.58968,4.908,0
2018-06-03 09:30:00,54.102,4.7,0
2018-06-03 10:00:00,53.492399999999996,4.516,0
2018-06-03 10:30:00,52.7304,4.349,0
2018-06-03 11:00:00,52.090320000000006,4.198,0
2018-06-03 11:30:00,51.93792,4.064,0
2018-06-03 12:00:00,51.08448,3.941,0
2018-06-03 12:30:00,51.3588,3.822,0
2018-06-03 13:00:00,50.50536,3.715,0
2018-06-03 13:30:00,50.41392,3.617,0
2018-06-03 14:00:00,50.20056,3.54,0
2018-06-03 14:30:00,49.743359999999996,3.508,0
2018-06-03 15:00:00,49.255680000000005,3.53,0
2018-06-03 15:30:00,48.79848,3.629,0
2018-06-03 16:00:00,49.042320000000004,3.823,0
2018-06-03 16:30:00,48.18888,4.094,0
2018-06-03 17:00:00,48.24984,4.508,0
2018-06-03 17:30:00,48.341280000000005,5.018,0
2018-06-03 18:00:00,47.97552,5.592,0
2018-06-03 18:30:00,47.36592,6.219,0
2018-06-03 19:00:00,47.67072,6.916,0
2018-06-03 19:30:00,46.84776,7.689,0
2018-06-03 20:00:00,47.45736,8.48,0
2018-06-03 20:30:00,47.33544,9.26,0
2018-06-03 21:00:00,47.487840000000006,10.01,0
2018-06-03 21:30:00,47.792640000000006,10.71,0
2018-06-03 22:00:00,48.98136,11.3,0
2018-06-03 22:30:00,49.89576,11.77,0
2018-06-03 23:00:00,50.81016,12.11,0
2018-06-03 23:30:00,52.51704,12.23,0
2018-06-04 00:00:00,53.55336,12.18,0
2018-06-04 00:30:00,54.83352,11.94,0
2018-06-04 01:00:00,56.57088,11.53,0
2018-06-04 01:30:00,57.790079999999996,11.06,0
2018-06-04 02:00:00,58.73496,10.55,0
2018-06-04 02:30:00,59.07024,9.99,0
2018-06-04 03:00:00,60.441840000000006,9.42,0
2018-06-04 03:30:00,60.89904,8.88,0
2018-06-04 04:00:00,60.8076,8.35,0
2018-06-04 04:30:00,60.777120000000004,7.828,0
2018-06-04 05:00:00,60.25896,7.359,0
2018-06-04 05:30:00,60.22848,6.926,0
2018-06-04 06:00:00,60.53328,6.547,0
2018-06-04 06:30:00,59.161680000000004,6.205,0
2018-06-04 07:00:00,58.49112,5.887,0
2018-06-04 07:30:00,58.308240000000005,5.605,0
2018-06-04 08:00:00,57.36336,5.347,0
2018-06-04 08:30:00,56.11368,5.116,0
2018-06-04 09:00:00,55.626,4.893,0
2018-06-04 09:30:00,55.9308,4.694,0
2018-06-04 10:00:00,55.229760000000006,4.507,0
2018-06-04 10:30:00,54.49824,4.33,0
2018-06-04 11:00:00,53.88864,4.165,0
2018-06-04 11:30:00,53.27904,4.012,0
2018-06-04 12:00:00,53.12664,3.866,0
2018-06-04 12:30:00,53.12664,3.728,0
2018-06-04 13:00:00,51.87696,3.61,0
2018-06-04 13:30:00,51.45024,3.5,0
2018-06-04 14:00:00,51.26736,3.418,0
2018-06-04 14:30:00,51.08448,3.39,0
2018-06-04 15:00:00,51.26736,3.422,0
2018-06-04 15:30:00,50.38344,3.534,0
2018-06-04 16:00:00,49.86528,3.748,0
2018-06-04 16:30:00,49.59096,4.036,0
2018-06-04 17:00:00,49.13376,4.451,0
2018-06-04 17:30:00,49.43856,4.961,0
2018-06-04 18:00:00,49.40808,5.526,0
2018-06-04 18:30:00,48.889920000000004,6.147,0
2018-06-04 19:00:00,48.58512,6.841,0
2018-06-04 19:30:00,48.55464,7.593,0
2018-06-04 20:00:00,48.49368,8.39,0
2018-06-04 20:30:00,48.097440000000006,9.16,0
2018-06-04 21:00:00,48.18888,9.9,0
2018-06-04 21:30:00,48.006,10.57,0
2018-06-04 22:00:00,48.98136,11.15,0
2018-06-04 22:30:00,48.79848,11.6,0
2018-06-04 23:00:00,50.41392,11.9,0
2018-06-04 23:30:00,50.62728,12.03,0
2018-06-05 00:00:00,51.32832,12.0,0
2018-06-05 00:30:00,52.578,11.82,0
2018-06-05 01:00:00,53.76672,11.5,0
2018-06-05 01:30:00,55.0164,11.09,0
2018-06-05 02:00:00,55.565039999999996,10.62,0
2018-06-05 02:30:00,55.65648,10.13,0
2018-06-05 03:00:00,56.327040000000004,9.64,0
2018-06-05 03:30:00,56.26608,9.14,0
2018-06-05 04:00:00,56.90616,8.62,0
2018-06-05 04:30:00,57.21096,8.1,0
2018-06-05 05:00:00,56.57088,7.598,0
2018-06-05 05:30:00,56.11368,7.137,0
2018-06-05 06:00:00,55.626,6.704,0
2018-06-05 06:30:00,55.68696,6.303,0
2018-06-05 07:00:00,54.80304,5.93,0
2018-06-05 07:30:00,54.650639999999996,5.592,0
2018-06-05 08:00:00,54.254400000000004,5.294,0
2018-06-05 08:30:00,53.58384,5.024,0
2018-06-05 09:00:00,53.12664,4.79,0
2018-06-05 09:30:00,52.82184,4.584,0
2018-06-05 10:00:00,52.54752,4.396,0
2018-06-05 10:30:00,51.84648,4.221,0
2018-06-05 11:00:00,51.75504,4.064,0
2018-06-05 11:30:00,50.962559999999996,3.918,0
2018-06-05 12:00:00,51.08448,3.79,0
2018-06-05 12:30:00,50.50536,3.672,0
2018-06-05 13:00:00,49.8348,3.571,0
2018-06-05 13:30:00,49.56048,3.487,0
2018-06-05 14:00:00,49.682399999999994,3.43,0
2018-06-05 14:30:00,49.10328,3.415,0
2018-06-05 15:00:00,48.85944,3.447,0
2018-06-05 15:30:00,48.341280000000005,3.557,0
2018-06-05 16:00:00,48.3108,3.721,0
2018-06-05 16:30:00,48.06696,3.976,0
2018-06-05 17:00:00,48.1584,4.308,0
2018-06-05 17:30:00,47.67072,4.802,0
2018-06-05 18:00:00,47.518319999999996,5.371,0
2018-06-05 18:30:00,47.426880000000004,5.943,0
2018-06-05 19:00:00,46.96968,6.647,0
2018-06-05 19:30:00,46.75632,7.373,0
2018-06-05 20:00:00,46.75632,8.14,0
2018-06-05 20:30:00,46.6344,8.89,0
2018-06-05 21:00:00,46.66488,9.64,0
2018-06-05 21:30:00,46.3296,10.33,0
2018-06-05 22:00:00,46.512480000000004,10.97,0
2018-06-05 22:30:00,47.27448,11.47,0
2018-06-05 23:00:00,47.97552,11.84,0
2018-06-05 23:30:00,48.006,12.08,0
2018-06-06 00:00:00,49.10328,12.15,0
2018-06-06 00:30:00,50.07864,12.07,0
2018-06-06 01:00:00,51.2064,11.88,0
2018-06-06 01:30:00,51.93792,11.58,0
2018-06-06 02:00:00,52.395120000000006,11.21,0
2018-06-06 02:30:00,53.12664,10.8,0
2018-06-06 03:00:00,53.58384,10.36,0
2018-06-06 03:30:00,54.13248,9.88,0
2018-06-06 04:00:00,54.16296,9.37,0
2018-06-06 04:30:00,54.19344,8.88,0
2018-06-06 05:00:00,54.4068,8.42,0
2018-06-06 05:30:00,53.98008,8.01,0
2018-06-06 06:00:00,53.61432,7.658,0
2018-06-06 06:30:00,53.248560000000005,7.343,0
2018-06-06 07:00:00,53.0352,7.039,0
2018-06-06 07:30:00,52.334160000000004,6.749,0
2018-06-06 08:00:00,52.05984,6.478,0
2018-06-06 08:30:00,51.6636,6.226,0
2018-06-06 09:00:00,51.26736,6.004,0
2018-06-06 09:30:00,50.81016,5.799,0
2018-06-06 10:00:00,50.962559999999996,5.615,0
2018-06-06 10:30:00,50.47488,5.445,0
2018-06-06 11:00:00,49.86528,5.285,0
2018-06-06 11:30:00,49.89576,5.13,0
2018-06-06 12:00:00,49.682399999999994,4.983,0
2018-06-06 12:30:00,48.950880000000005,4.838,0
2018-06-06 13:00:00,48.768,4.707,0
2018-06-06 13:30:00,48.4632,4.587,0
2018-06-06 14:00:00,48.18888,4.493,0
2018-06-06 14:30:00,47.7012,4.448,0
2018-06-06 15:00:00,47.518319999999996,4.459,0
2018-06-06 15:30:00,47.426880000000004,4.542,0
2018-06-06 16:00:00,47.15256,4.694,0
2018-06-06 16:30:00,46.96968,4.95,0
2018-06-06 17:00:00,46.66488,5.342,0
2018-06-06 17:30:00,46.69536,5.768,0
2018-06-06 18:00:00,46.512480000000004,6.289,0
2018-06-06 18:30:00,46.20768,6.896,0
2018-06-06 19:00:00,45.8724,7.341,0
2018-06-06 19:30:00,45.750479999999996,7.983,0
2018-06-06 20:00:00,45.8724,8.82,0
2018-06-06 20:30:00,45.96384,9.5,0
2018-06-06 21:00:00,46.11624,9.96,0
2018-06-06 21:30:00,45.8724,10.35,0
2018-06-06 22:00:00,46.14672,10.64,0
2018-06-06 22:30:00,46.72584,11.25,0
2018-06-06 23:00:00,47.45736,11.74,0
2018-06-06 23:30:00,48.006,11.99,0
2018-06-07 00:00:00,48.73752,11.95,0
2018-06-07 00:30:00,49.71288,11.76,0
2018-06-07 01:00:00,49.80432,11.59,0
2018-06-07 01:30:00,50.352959999999996,11.37,0
2018-06-07 02:00:00,50.93208,10.96,0
2018-06-07 02:30:00,51.14544,10.5,0
2018-06-07 03:00:00,51.54168,10.07,0
2018-06-07 03:30:00,51.5112,9.62,0
2018-06-07 04:00:00,51.6636,9.16,0
2018-06-07 04:30:00,51.5112,8.72,0
2018-06-07 05:00:00,51.32832,8.31,0
2018-06-07 05:30:00,51.419760000000004,7.906,0
2018-06-07 06:00:00,50.84064,7.511,0
2018-06-07 06:30:00,50.99304,7.156,0
2018-06-07 07:00:00,50.352959999999996,6.802,0
2018-06-07 07:30:00,50.41392,6.475,0
2018-06-07 08:00:00,49.89576,6.172,0
2018-06-07 08:30:00,49.77384,5.887,0
2018-06-07 09:00:00,48.9204,5.642,0
2018-06-07 09:30:00,48.55464,5.414,0
2018-06-07 10:00:00,48.402240000000006,5.215,0
2018-06-07 10:30:00,48.58512,5.021,0
2018-06-07 11:00:00,47.67072,4.843,0
2018-06-07 11:30:00,47.57928,4.678,0
2018-06-07 12:00:00,47.5488,4.52,0
2018-06-07 12:30:00,47.00016,4.369,0
2018-06-07 13:00:00,46.23816,4.23,0
2018-06-07 13:30:00,46.817280000000004,4.101,0
2018-06-07 14:00:00,46.39056,3.996,0
2018-06-07 14:30:00,45.994319999999995,3.944,0
2018-06-07 15:00:00,46.08576,3.956,0
2018-06-07 15:30:00,45.750479999999996,4.036,0
2018-06-07 16:00:00,45.44568,4.178,0
2018-06-07 16:30:00,45.262800000000006,4.386,0
2018-06-07 17:00:00,45.201840000000004,4.707,0
2018-06-07 17:30:00,45.01896,5.123,0
2018-06-07 18:00:00,45.32376000000001,5.638,0
2018-06-07 18:30:00,44.43984,6.227,0
2018-06-07 19:00:00,44.77512,6.87,0
2018-06-07 19:30:00,44.16552,7.568,0
2018-06-07 20:00:00,44.196,8.3,0
2018-06-07 20:30:00,43.830239999999996,9.04,0
2018-06-07 21:00:00,43.8912,9.76,0
2018-06-07 21:30:00,44.01312,10.43,0
2018-06-07 22:00:00,43.76928,11.03,0
2018-06-07 22:30:00,44.043600000000005,11.53,0
2018-06-07 23:00:00,43.830239999999996,11.93,0
2018-06-07 23:30:00,44.31792,12.19,0
2018-06-08 00:00:00,44.86656,12.33,0
2018-06-08 00:30:00,45.32376000000001,12.33,0
2018-06-08 01:00:00,46.26864,12.22,0
2018-06-08 01:30:00,46.7868,12.01,0
2018-06-08 02:00:00,47.45736,11.73,0
2018-06-08 02:30:00,48.036480000000005,11.38,0
2018-06-08 03:00:00,48.85944,10.99,0
2018-06-08 03:30:00,49.042320000000004,10.58,0
2018-06-08 04:00:00,49.13376,10.14,0
2018-06-08 04:30:00,49.43856,9.68,0
2018-06-08 05:00:00,49.01184000000001,9.2,0
2018-06-08 05:30:00,49.194720000000004,8.75,0
2018-06-08 06:00:00,48.79848,8.32,0
2018-06-08 06:30:00,48.67656,7.929,0
2018-06-08 07:00:00,48.036480000000005,7.562,0
2018-06-08 07:30:00,47.94504,7.209,0
2018-06-08 08:00:00,47.91456,6.886,0
2018-06-08 08:30:00,47.45736,6.586,0
2018-06-08 09:00:00,47.0916,6.306,0
2018-06-08 09:30:00,46.87824,6.056,0
2018-06-08 10:00:00,46.84776,5.833,0
2018-06-08 10:30:00,46.87824,5.63,0
2018-06-08 11:00:00,46.23816,5.456,0
2018-06-08 11:30:00,46.11624,5.299,0
2018-06-08 12:00:00,45.44568,5.149,0
2018-06-08 12:30:00,45.59808,5.007,0
2018-06-08 13:00:00,45.44568,4.878,0
2018-06-08 13:30:00,45.04944,4.766,0
2018-06-08 14:00:00,44.958000000000006,4.671,0
2018-06-08 14:30:00,44.68368,4.619,0
2018-06-08 15:00:00,44.47032,4.637,0
2018-06-08 15:30:00,44.31792,4.734,0
2018-06-08 16:00:00,44.22648,4.908,0
2018-06-08 16:30:00,44.16552,5.139,0
2018-06-08 17:00:00,43.76928,5.505,0
2018-06-08 17:30:00,43.86072,5.97,0
2018-06-08 18:00:00,43.5864,6.514,0
2018-06-08 18:30:00,43.220639999999996,7.131,0
2018-06-08 19:00:00,43.220639999999996,7.797,0
2018-06-08 19:30:00,43.09872,8.51,0
2018-06-08 20:00:00,42.73296,9.25,0
2018-06-08 20:30:00,42.611039999999996,9.98,0
2018-06-08 21:00:00,42.70248,10.68,0
2018-06-08 21:30:00,42.39768,11.34,0
2018-06-08 22:00:00,42.76344,11.92,0
2018-06-08 22:30:00,43.2816,12.4,0
2018-06-08 23:00:00,43.525439999999996,12.77,0
2018-06-08 23:30:00,44.13504,13.01,0
2018-06-09 00:00:00,44.83608,13.1,0
2018-06-09 00:30:00,45.53712,13.07,0
2018-06-09 01:00:00,45.59808,12.92,0
2018-06-09 01:30:00,46.20768,12.67,0
2018-06-09 02:00:00,47.45736,12.33,0
2018-06-09 02:30:00,48.402240000000006,11.92,0
2018-06-09 03:00:00,48.67656,11.5,0
2018-06-09 03:30:00,48.67656,11.05,0
2018-06-09 04:00:00,49.3776,10.58,0
2018-06-09 04:30:00,49.499520000000004,10.11,0
2018-06-09 05:00:00,49.28616,9.63,0
2018-06-09 05:30:00,49.59096,9.15,0
2018-06-09 06:00:00,49.042320000000004,8.71,0
2018-06-09 06:30:00,48.6156,8.29,0
2018-06-09 07:00:00,48.67656,7.909,0
2018-06-09 07:30:00,48.036480000000005,7.554,0
2018-06-09 08:00:00,48.036480000000005,7.222,0
2018-06-09 08:30:00,47.792640000000006,6.912,0
2018-06-09 09:00:00,47.5488,6.613,0
2018-06-09 09:30:00,46.96968,6.353,0
2018-06-09 10:00:00,46.69536,6.117,0
2018-06-09 10:30:00,46.72584,5.896,0
2018-06-09 11:00:00,46.360079999999996,5.689,0
2018-06-09 11:30:00,45.78096,5.491,0
2018-06-09 12:00:00,46.0248,5.304,0
2018-06-09 12:30:00,45.59808,5.141,0
2018-06-09 13:00:00,45.506640000000004,4.995,0
2018-06-09 13:30:00,44.958000000000006,4.873,0
2018-06-09 14:00:00,44.77512,4.779,0
2018-06-09 14:30:00,44.56176,4.746,0
2018-06-09 15:00:00,44.43984,4.787,0
2018-06-09 15:30:00,43.98264,4.849,0
2018-06-09 16:00:00,43.86072,4.962,0
2018-06-09 16:30:00,43.86072,5.188,0
2018-06-09 17:00:00,43.46448,5.526,0
2018-06-09 17:30:00,43.67784,5.956,0
2018-06-09 18:00:00,43.46448,6.475,0
2018-06-09 18:30:00,43.64736,7.069,0
2018-06-09 19:00:00,43.31208,7.723,0
2018-06-09 19:30:00,42.88536,8.41,0
2018-06-09 20:00:00,42.519600000000004,9.07,0
2018-06-09 20:30:00,42.58056,9.73,0
2018-06-09 21:00:00,42.306239999999995,10.27,0
2018-06-09 21:30:00,42.33672,10.77,0
2018-06-09 22:00:00,42.15384,11.02,0
2018-06-09 22:30:00,42.42816,11.34,0
2018-06-09 23:00:00,42.915839999999996,11.51,0
2018-06-09 23:30:00,42.824400000000004,11.65,0
2018-06-10 00:00:00,43.46448,11.74,0
2018-06-10 00:30:00,43.64736,11.68,0
2018-06-10 01:00:00,44.13504,11.43,0
2018-06-10 01:30:00,44.47032,11.02,0
2018-06-10 02:00:00,44.5008,10.64,0
2018-06-10 02:30:00,44.592240000000004,10.26,0
2018-06-10 03:00:00,44.8056,9.82,0
2018-06-10 03:30:00,44.958000000000006,9.38,0
2018-06-10 04:00:00,44.92752,8.92,0
2018-06-10 04:30:00,44.71416,8.45,0
2018-06-10 05:00:00,44.958000000000006,7.987,0
2018-06-10 05:30:00,44.74464,7.555,0
2018-06-10 06:00:00,44.13504,7.126,0
2018-06-10 06:30:00,44.07408,6.708,0
2018-06-10 07:00:00,44.10456,6.307,0
2018-06-10 07:30:00,43.525439999999996,5.915,0
2018-06-10 08:00:00,43.434000000000005,5.542,0
2018-06-10 08:30:00,43.19016,5.193,0
2018-06-10 09:00:00,43.15968,4.865,0
2018-06-10 09:30:00,42.76344,4.573,0
2018-06-10 10:00:00,42.55008,4.317,0
2018-06-10 10:30:00,42.33672,4.066,0
2018-06-10 11:00:00,42.03192,3.847,0
2018-06-10 11:30:00,41.78808,3.649,0
2018-06-10 12:00:00,41.66616,3.463,0
2018-06-10 12:30:00,41.54424,3.307,0
2018-06-10 13:00:00,41.48328,3.169,0
2018-06-10 13:30:00,41.36136,3.05,0
2018-06-10 14:00:00,41.05656,2.964,0
2018-06-10 14:30:00,41.11752,2.922,0
2018-06-10 15:00:00,40.904160000000005,2.95,0
2018-06-10 15:30:00,40.87368,3.062,0
2018-06-10 16:00:00,40.5384,3.225,0
2018-06-10 16:30:00,40.081199999999995,3.472,0
2018-06-10 17:00:00,40.26408,3.844,0
2018-06-10 17:30:00,39.9288,4.349,0
2018-06-10 18:00:00,40.081199999999995,4.945,0
2018-06-10 18:30:00,40.50792,5.615,0
2018-06-10 19:00:00,40.5384,6.348,0
2018-06-10 19:30:00,40.294560000000004,7.118,0
2018-06-10 20:00:00,39.989760000000004,7.904,0
2018-06-10 20:30:00,39.80688,8.68,0
2018-06-10 21:00:00,39.86784,9.42,0
2018-06-10 21:30:00,39.95928,10.11,0
2018-06-10 22:00:00,39.776399999999995,10.72,0
2018-06-10 22:30:00,39.80688,11.24,0
2018-06-10 23:00:00,39.71544,11.65,0
2018-06-10 23:30:00,39.71544,11.96,0
2018-06-11 00:00:00,39.65448,12.15,0
2018-06-11 00:30:00,39.83736,12.21,0
2018-06-11 01:00:00,40.17264,12.18,0
2018-06-11 01:30:00,40.72128,12.05,0
2018-06-11 02:00:00,40.93464,11.86,0
2018-06-11 02:30:00,41.48328,11.61,0
2018-06-11 03:00:00,41.78808,11.29,0
2018-06-11 03:30:00,41.69664,10.94,0
2018-06-11 04:00:00,42.03192,10.58,0
2018-06-11 04:30:00,41.910000000000004,10.19,0
2018-06-11 05:00:00,42.09288,9.79,0
2018-06-11 05:30:00,42.214800000000004,9.38,0
2018-06-11 06:00:00,42.3672,8.96,0
2018-06-11 06:30:00,42.39768,8.56,0
2018-06-11 07:00:00,42.33672,8.2,0
2018-06-11 07:30:00,42.15384,7.86,0
2018-06-11 08:00:00,41.818560000000005,7.53,0
2018-06-11 08:30:00,41.69664,7.218,0
2018-06-11 09:00:00,41.54424,6.924,0
2018-06-11 09:30:00,41.574720000000006,6.652,0
2018-06-11 10:00:00,41.3004,6.406,0
2018-06-11 10:30:00,41.208960000000005,6.179,0
2018-06-11 11:00:00,41.23944,5.965,0
2018-06-11 11:30:00,40.81272,5.763,0
2018-06-11 12:00:00,40.660320000000006,5.574,0
2018-06-11 12:30:00,40.75176,5.398,0
2018-06-11 13:00:00,40.2336,5.244,0
2018-06-11 13:30:00,40.26408,5.116,0
2018-06-11 14:00:00,39.989760000000004,5.01,0
2018-06-11 14:30:00,39.745920000000005,4.954,0
2018-06-11 15:00:00,39.89832,4.964,0
2018-06-11 15:30:00,39.684960000000004,5.05,0
2018-06-11 16:00:00,39.71544,5.233,0
2018-06-11 16:30:00,39.19728,5.49,0
2018-06-11 17:00:00,39.34968,5.836,0
2018-06-11 17:30:00,39.41064,6.306,0
2018-06-11 18:00:00,39.3192,6.871,0
2018-06-11 18:30:00,39.136320000000005,7.524,0
2018-06-11 19:00:00,38.98392,8.24,0
2018-06-11 19:30:00,38.98392,9.0,0
2018-06-11 20:00:00,38.80104,9.79,0
2018-06-11 20:30:00,38.43528,10.56,0
2018-06-11 21:00:00,38.16096,11.31,0
2018-06-11 21:30:00,38.49624,12.02,0
2018-06-11 22:00:00,38.22192,12.63,0
2018-06-11 22:30:00,38.19144,13.17,0
2018-06-11 23:00:00,38.313359999999996,13.58,0
2018-06-11 23:30:00,38.7096,13.9,0
2018-06-12 00:00:00,39.0144,14.1,0
2018-06-12 00:30:00,39.441120000000005,14.19,0
2018-06-12 01:00:00,39.776399999999995,14.18,0
2018-06-12 01:30:00,40.17264,14.09,0
2018-06-12 02:00:00,40.599360000000004,13.92,0
2018-06-12 02:30:00,41.4528,13.7,0
2018-06-12 03:00:00,42.001439999999995,13.41,0
2018-06-12 03:30:00,42.672,13.06,0
2018-06-12 04:00:00,43.03776,12.66,0
2018-06-12 04:30:00,43.09872,12.21,0
2018-06-12 05:00:00,43.525439999999996,11.75,0
2018-06-12 05:30:00,43.61688,11.28,0
2018-06-12 06:00:00,43.525439999999996,10.81,0
2018-06-12 06:30:00,43.220639999999996,10.36,0
2018-06-12 07:00:00,43.09872,9.94,0
2018-06-12 07:30:00,43.09872,9.55,0
2018-06-12 08:00:00,42.70248,9.16,0
2018-06-12 08:30:00,42.79392,8.8,0
2018-06-12 09:00:00,42.27576,8.46,0
2018-06-12 09:30:00,42.27576,8.15,0
2018-06-12 10:00:00,41.84904,7.864,0
2018-06-12 10:30:00,42.03192,7.621,0
2018-06-12 11:00:00,41.910000000000004,7.394,0
2018-06-12 11:30:00,41.6052,7.191,0
2018-06-12 12:00:00,41.269920000000006,7.002,0
2018-06-12 12:30:00,41.17848,6.834,0
2018-06-12 13:00:00,41.08704,6.682,0
2018-06-12 13:30:00,40.6908,6.553,0
2018-06-12 14:00:00,40.599360000000004,6.444,0
2018-06-12 14:30:00,40.62984,6.382,0
2018-06-12 15:00:00,40.14216,6.385,0
2018-06-12 15:30:00,40.02024,6.469,0
2018-06-12 16:00:00,40.02024,6.634,0
2018-06-12 16:30:00,40.11168,6.879,0
2018-06-12 17:00:00,40.02024,7.229,0
